|"Crest"|||"36187647"|"14001958"
|"Base Slope"|||"36187691"|"14001980"
|||"Talf"|"36187394"|"14001831"
|||"Talf"|"36187699"|"14001984"
|"Crest"|||"36187889"|"14002080"
|"Interfluve"|||"36187452"|"14001860"
|"Crest"|||"36187910"|"14002091"
||"Tread"||"36187342"|"14001807"
||"Tread"||"36187785"|"14002028"
|"Base Slope"|||"36187290"|"14001781"
|"Crest"|||"36187368"|"14001817"
|"Side Slope"|||"36187261"|"14001765"
|"Base Slope"|||"36187952"|"14002112"
|"Side Slope"|||"36187566"|"14001918"
||"Tread"||"36187575"|"14001923"
||"Tread"||"36187867"|"14002069"
|"Interfluve"|||"36187712"|"14001991"
||"Tread"||"36187741"|"14002006"
|"Side Slope"|||"36187253"|"14001761"
|"Side Slope"|||"36187456"|"14001862"
|"Side Slope"|||"36187795"|"14002033"
|"Side Slope"|||"36187879"|"14002075"
||"Tread"||"36188026"|"14002148"
|||"Dip"|"36187357"|"14001815"
||"Tread"||"36187784"|"14002027"
|"Side Slope"|||"36187625"|"14001947"
|"Base Slope"|||"36187556"|"14001913"
|"Crest"|||"36187530"|"14001900"
|||"Talf"|"36188015"|"14002142"
|"Side Slope"|||"36187276"|"14001774"
|||"Dip"|"36187978"|"14002126"
|"Crest"|||"36187875"|"14002073"
|"Side Slope"|||"36187908"|"14002090"
|||"Talf"|"36188036"|"14002153"
|"Base Slope"|||"36187760"|"14002016"
|"Side Slope"|||"36187540"|"14001905"
|"Side Slope"|||"36187213"|"14001741"
|"Base Slope"|||"36187400"|"14001834"
||"Tread"||"36187572"|"14001922"
||"Tread"||"36187350"|"14001811"
|||"Talf"|"36187989"|"14002131"
||"Tread"||"36187494"|"14001881"
|"Interfluve"|||"36187609"|"14001940"
||"Tread"||"36187967"|"14002120"
|||"Talf"|"36187724"|"14001997"
||"Tread"||"36187223"|"14001746"
|"Side Slope"|||"36187827"|"14002049"
|"Crest"|||"36187930"|"14002101"
|"Side Slope"|||"36187442"|"14001855"
|"Base Slope"|||"36187516"|"14001893"
|"Base Slope"|||"36187661"|"14001965"
|"Interfluve"|||"36188046"|"14002158"
|"Base Slope"|||"36187665"|"14001967"
|"Base Slope"|||"36187893"|"14002082"
|||"Dip"|"36187583"|"14001927"
||"Tread"||"36187734"|"14002002"
|"Side Slope"|||"36187823"|"14002047"
|"Interfluve"|||"36187708"|"14001989"
||"Tread"||"36187422"|"14001845"
||"Tread"||"36187871"|"14002071"
|"Base Slope"|||"36187296"|"14001784"
|"Nose Slope"|||"36187993"|"14002133"
|"Base Slope"|||"36187687"|"14001978"
|"Interfluve"|||"36187265"|"14001767"
||"Tread"||"36187745"|"14002008"
||"Tread"||"36187286"|"14001779"
|"Crest"|||"36187776"|"14002023"
||"Riser"||"36187849"|"14002060"
|"Base Slope"|||"36187518"|"14001894"
|"Interfluve"|||"36187974"|"14002124"
|||"Dip"|"36187466"|"14001867"
|"Side Slope"|||"36187801"|"14002036"
||"Tread"||"36187424"|"14001846"
||"Tread"||"36187771"|"14002022"
|"Base Slope"|||"36187444"|"14001856"
|"Side Slope"|||"36187560"|"14001915"
|"Base Slope"|||"36187956"|"14002114"
|||"Talf"|"36187370"|"14001818"
|||"Dip"|"36187349"|"14001810"
|"Side Slope"|||"36187328"|"14001800"
||"Riser"||"36187705"|"14001987"
|"Base Slope"|||"36187486"|"14001877"
|"Side Slope"|||"36187639"|"14001954"
|"Interfluve"|||"36187912"|"14002092"
||"Tread"||"36187845"|"14002058"
||"Tread"||"36187742"|"14002007"
|"Base Slope"|||"36187474"|"14001871"
|"Side Slope"|||"36187753"|"14002012"
|"Base Slope"|||"36187454"|"14001861"
||"Tread"||"36187787"|"14002029"
|"Crest"|||"36187591"|"14001931"
|"Base Slope"|||"36187797"|"14002034"
|"Side Slope"|||"36187938"|"14002105"
|"Side Slope"|||"36187326"|"14001799"
|"Base Slope"|||"36187412"|"14001840"
|"Base Slope"|||"36187476"|"14001872"
|"Side Slope"|||"36187631"|"14001950"
|"Interfluve"|||"36187245"|"14001757"
|"Side Slope"|||"36187464"|"14001866"
|"Interfluve"|||"36187657"|"14001963"
|"Base Slope"|||"36187683"|"14001976"
|"Side Slope"|||"36187558"|"14001914"
|"Side Slope"|||"36187330"|"14001801"
||"Tread"||"36187221"|"14001745"
|"Base Slope"|||"36187981"|"14002128"
|||"Talf"|"36187738"|"14002004"
|"Base Slope"|||"36187308"|"14001790"
|"Crest"|||"36187720"|"14001995"
|"Interfluve"|||"36187306"|"14001789"
|"Side Slope"|||"36187538"|"14001904"
|"Side Slope"|||"36187635"|"14001952"
|||"Talf"|"36187757"|"14002014"
|"Base Slope"|||"36187970"|"14002122"
|"Interfluve"|||"36187587"|"14001929"
|||"Talf"|"36187782"|"14002026"
|"Crest"|||"36187402"|"14001835"
|"Crest"|||"36187548"|"14001909"
|"Crest"|||"36187934"|"14002103"
|"Base Slope"|||"36187381"|"14001825"
|||"Dip"|"36188038"|"14002154"
|"Interfluve"|||"36187243"|"14001756"
|"Crest"|||"36187944"|"14002108"
|"Interfluve"|||"36187819"|"14002045"
|"Base Slope"|||"36187496"|"14001882"
|"Base Slope"|||"36187380"|"14001824"
|||"Talf"|"36188014"|"14002141"
|"Side Slope"|||"36187749"|"14002010"
|"Side Slope"|||"36187960"|"14002116"
|"Side Slope"|||"36187432"|"14001850"
|"Side Slope"|||"36187747"|"14002009"
|"Crest"|||"36187833"|"14002052"
|||"Dip"|"36187966"|"14002119"
|"Base Slope"|||"36187288"|"14001780"
|||"Talf"|"36187392"|"14001830"
||"Tread"||"36187358"|"14001816"
|"Crest"|||"36187310"|"14001791"
||"Tread"||"36188028"|"14002149"
|"Interfluve"|||"36187241"|"14001755"
||"Tread"||"36187736"|"14002003"
|"Side Slope"|||"36187809"|"14002040"
|"Base Slope"|||"36187759"|"14002015"
|||"Dip"|"36187284"|"14001778"
|"Base Slope"|||"36187554"|"14001912"
|"Base Slope"|||"36187791"|"14002031"
|"Crest"|||"36187885"|"14002078"
|||"Talf"|"36187726"|"14001998"
|||"Talf"|"36188017"|"14002143"
|"Side Slope"|||"36187263"|"14001766"
|"Crest"|||"36187355"|"14001814"
|||"Talf"|"36187384"|"14001826"
|||"Talf"|"36187506"|"14001888"
|||"Talf"|"36187780"|"14002025"
|"Crest"|||"36187251"|"14001760"
|"Interfluve"|||"36187274"|"14001773"
|"Base Slope"|"Tread"||"36187896"|"14002084"
|"Side Slope"|||"36187458"|"14001863"
||"Tread"||"36187300"|"14001786"
|"Crest"|||"36187528"|"14001899"
|"Base Slope"|||"36187377"|"14001822"
|"Side Slope"|||"36187550"|"14001910"
|"Crest"|||"36187695"|"14001982"
|"Interfluve"|||"36187273"|"14001772"
|"Crest"|||"36187653"|"14001961"
|"Base Slope"|||"36187768"|"14002020"
|"Crest"|||"36187336"|"14001804"
|"Side Slope"|||"36187811"|"14002041"
||"Tread"||"36187215"|"14001742"
|"Interfluve"|||"36187716"|"14001993"
|"Crest"|||"36187914"|"14002093"
|"Crest"|||"36187946"|"14002109"
|||"Dip"|"36187484"|"14001876"
||"Riser"||"36187278"|"14001775"
|"Base Slope"|||"36187247"|"14001758"
|"Base Slope"|||"36187685"|"14001977"
|"Crest"|||"36187948"|"14002110"
|"Base Slope"|||"36187410"|"14001839"
|||"Talf"|"36188032"|"14002151"
|"Base Slope"|||"36187436"|"14001852"
|"Interfluve"|||"36187883"|"14002077"
|"Base Slope"|||"36187663"|"14001966"
|"Side Slope"|||"36187237"|"14001753"
|||"Talf"|"36187388"|"14001828"
|"Interfluve"|||"36187510"|"14001890"
||"Tread"||"36187570"|"14001920"
|"Side Slope"|||"36187225"|"14001747"
|"Crest"|||"36187643"|"14001956"
||"Tread"||"36187789"|"14002030"
|"Base Slope"|||"36187861"|"14002066"
|"Base Slope"|||"36187259"|"14001764"
|"Base Slope"|||"36187863"|"14002067"
|||"Dip"|"36187498"|"14001883"
|"Base Slope"|||"36187340"|"14001806"
|"Crest"|||"36187904"|"14002088"
|"Base Slope"|||"36187610"|"14001941"
|||"Rise"|"36187697"|"14001983"
|||"Talf"|"36187581"|"14001926"
|||"Talf"|"36187778"|"14002024"
|"Interfluve"|||"36187821"|"14002046"
||"Tread"||"36188024"|"14002147"
|"Base Slope"|||"36187292"|"14001782"
||"Tread"||"36187536"|"14001903"
|"Crest"|||"36187693"|"14001981"
|"Side Slope"|||"36187546"|"14001908"
|"Crest"|||"36187916"|"14002094"
|"Side Slope"|||"36187995"|"14002134"
|"Base Slope"|||"36187255"|"14001762"
|||"Dip"|"36187414"|"14001841"
||"Tread"||"36187373"|"14001820"
|"Side Slope"|||"36187488"|"14001878"
|"Crest"|||"36187524"|"14001897"
||"Tread"||"36188006"|"14002137"
|"Side Slope"|||"36187623"|"14001946"
|"Crest"|||"36187211"|"14001740"
|"Side Slope"|||"36187568"|"14001919"
|"Base Slope"|||"36187318"|"14001795"
|"Side Slope"|||"36187314"|"14001793"
|"Side Slope"|||"36187926"|"14002099"
|"Crest"|||"36187233"|"14001751"
|"Base Slope"|||"36187579"|"14001925"
|"Crest"|||"36187936"|"14002104"
||"Tread"||"36187728"|"14001999"
||"Tread"||"36187843"|"14002057"
||"Tread"||"36187514"|"14001892"
|"Base Slope"|||"36187472"|"14001870"
|"Side Slope"|||"36187347"|"14001809"
|"Base Slope"|||"36187462"|"14001865"
|"Base Slope"|||"36187675"|"14001972"
|"Base Slope"|||"36187767"|"14002019"
|"Side Slope"|||"36187621"|"14001945"
|||"Dip"|"36187673"|"14001971"
||"Tread"||"36187853"|"14002062"
|"Base Slope"|||"36187266"|"14001768"
|"Side Slope"|||"36187440"|"14001854"
|"Base Slope"|||"36187601"|"14001936"
|"Side Slope"|||"36187599"|"14001935"
|"Side Slope"|||"36187831"|"14002051"
||"Tread"||"36187841"|"14002056"
||"Tread"||"36187577"|"14001924"
|"Base Slope"|||"36187593"|"14001932"
||"Tread"||"36187869"|"14002070"
|"Side Slope"|||"36187334"|"14001803"
|"Base Slope"|||"36187895"|"14002083"
||"Tread"||"36187426"|"14001847"
|"Side Slope"|||"36187322"|"14001797"
|"Side Slope"|||"36187991"|"14002132"
|"Base Slope"|||"36187503"|"14001886"
|"Side Slope"|||"36187542"|"14001906"
|"Interfluve"|||"36187714"|"14001992"
|"Crest"|||"36187645"|"14001957"
|"Crest"|||"36187603"|"14001937"
|"Crest"|||"36187619"|"14001944"
||"Riser"||"36187677"|"14001973"
|"Side Slope"|||"36187799"|"14002035"
|"Side Slope"|||"36187520"|"14001895"
|"Base Slope"|||"36187980"|"14002127"
||"Tread"||"36187851"|"14002061"
|"Base Slope"|||"36187954"|"14002113"
|||"Talf"|"36188010"|"14002139"
|"Crest"|||"36187450"|"14001859"
|"Side Slope"|||"36187239"|"14001754"
||"Tread"||"36187999"|"14002136"
|"Crest"|||"36187932"|"14002102"
||"Tread"||"36187470"|"14001869"
|"Side Slope"|||"36187562"|"14001916"
|"Interfluve"|||"36187446"|"14001857"
||"Tread"||"36187740"|"14002005"
|"Interfluve"|||"36188042"|"14002156"
|"Crest"|||"36187492"|"14001880"
|"Side Slope"|||"36187641"|"14001955"
||"Tread"||"36187302"|"14001787"
|||"Talf"|"36188009"|"14002138"
|"Side Slope"|||"36187544"|"14001907"
||"Riser"||"36188030"|"14002150"
|"Crest"|||"36187906"|"14002089"
|"Side Slope"|||"36187629"|"14001949"
|"Interfluve"|||"36187873"|"14002072"
|"Side Slope"|||"36187398"|"14001833"
|||"Talf"|"36187958"|"14002115"
|"Crest"|||"36187344"|"14001808"
|||"Dip"|"36187468"|"14001868"
|"Side Slope"|||"36187803"|"14002037"
|"Side Slope"|||"36187249"|"14001759"
|||"Dip"|"36187703"|"14001986"
|"Side Slope"|||"36187448"|"14001858"
||"Tread"||"36187217"|"14001743"
|"Base Slope"|||"36187667"|"14001968"
|"Side Slope"|||"36187825"|"14002048"
|"Base Slope"|||"36187969"|"14002121"
|"Side Slope"|||"36187655"|"14001962"
|||"Talf"|"36188020"|"14002145"
|"Interfluve"|||"36187352"|"14001812"
|"Crest"|||"36187352"|"14001813"
||"Tread"||"36187571"|"14001921"
|"Side Slope"|||"36187229"|"14001749"
|"Crest"|||"36187651"|"14001960"
|"Crest"|||"36187312"|"14001792"
|"Crest"|||"36187633"|"14001951"
||"Tread"||"36187304"|"14001788"
|"Base Slope"|||"36187891"|"14002081"
|"Side Slope"|||"36187829"|"14002050"
||"Tread"||"36187219"|"14001744"
|"Side Slope"|||"36187839"|"14002055"
|"Crest"|||"36187607"|"14001939"
|"Crest"|||"36187881"|"14002076"
|"Side Slope"|||"36187924"|"14002098"
|"Side Slope"|||"36187755"|"14002013"
||"Riser"||"36187280"|"14001776"
|"Side Slope"|||"36187813"|"14002042"
||"Tread"||"36187718"|"14001994"
|"Side Slope"|||"36187271"|"14001771"
|"Crest"|||"36187589"|"14001930"
|||"Dip"|"36187681"|"14001975"
|"Interfluve"|||"36187396"|"14001832"
||"Tread"||"36187855"|"14002063"
|"Side Slope"|||"36187615"|"14001942"
|"Crest"|||"36187950"|"14002111"
|"Base Slope"|||"36187707"|"14001988"
|"Crest"|||"36187512"|"14001891"
|"Interfluve"|||"36188040"|"14002155"
|||"Dip"|"36187500"|"14001884"
|"Side Slope"|||"36187438"|"14001853"
|"Side Slope"|||"36187902"|"14002087"
|"Base Slope"|||"36187227"|"14001748"
|||"Talf"|"36187282"|"14001777"
|||"Dip"|"36187976"|"14002125"
|"Side Slope"|||"36187659"|"14001964"
||"Tread"||"36187416"|"14001842"
|||"Talf"|"36187480"|"14001874"
|"Crest"|||"36187918"|"14002095"
|"Interfluve"|||"36187532"|"14001901"
|"Crest"|||"36187877"|"14002074"
|"Side Slope"|||"36187751"|"14002011"
|"Interfluve"|||"36187269"|"14001770"
||"Tread"||"36187428"|"14001848"
||"Tread"||"36187501"|"14001885"
|"Side Slope"|||"36187332"|"14001802"
|"Interfluve"|||"36187770"|"14002021"
|"Crest"|||"36187490"|"14001879"
|"Base Slope"|||"36187406"|"14001837"
|"Base Slope"|||"36187865"|"14002068"
|"Interfluve"|||"36187522"|"14001896"
|"Base Slope"|||"36187807"|"14002039"
|"Side Slope"|||"36187324"|"14001798"
|"Base Slope"|||"36187637"|"14001953"
||"Tread"||"36187418"|"14001843"
|"Interfluve"|||"36187762"|"14002017"
|"Base Slope"|||"36187887"|"14002079"
|"Side Slope"|||"36187928"|"14002100"
