"PRSE2"|"Prunus serotina"|"black cherry"|"21292002"|"36082526"
"JUNI"|"Juglans nigra"|"black walnut"|"21292002"|"36082527"
"FRAM2"|"Fraxinus americana"|"white ash"|"21292002"|"36082528"
"FAGR"|"Fagus grandifolia"|"American beech"|"21292002"|"36082529"
"MORU2"|"Morus rubra"|"red mulberry"|"21292002"|"36082530"
"QUSH"|"Quercus shumardii"|"Shumard's oak"|"21292002"|"36082531"
"JUVI"|"Juniperus virginiana"|"eastern redcedar"|"21292002"|"36082532"
"QUAL"|"Quercus alba"|"white oak"|"21292002"|"36082533"
"COFL2"|"Cornus florida"|"flowering dogwood"|"21292002"|"36082534"
"QUCO2"|"Quercus coccinea"|"scarlet oak"|"21292002"|"36082535"
"DIVI5"|"Diospyros virginiana"|"persimmon"|"21292002"|"36082536"
"CAAL27"|"Carya alba"|"mockernut hickory"|"21292002"|"36082537"
"QUVE"|"Quercus velutina"|"black oak"|"21292002"|"36082538"
"CECA4"|"Cercis canadensis"|"eastern redbud"|"21292002"|"36082539"
"TIAM"|"Tilia americana"|"American basswood"|"21292002"|"36082540"
"QURU"|"Quercus rubra"|"northern red oak"|"21292002"|"36082541"
"NYSY"|"Nyssa sylvatica"|"blackgum"|"21292002"|"36082542"
"LITU"|"Liriodendron tulipifera"|"tuliptree"|"21292002"|"36082543"
"CAOV2"|"Carya ovata"|"shagbark hickory"|"21292003"|"36082544"
"CACO15"|"Carya cordiformis"|"bitternut hickory"|"21292003"|"36082545"
"ASTR"|"Asimina triloba"|"pawpaw"|"21292003"|"36082546"
"AMAR3"|"Amelanchier arborea"|"common serviceberry"|"21292003"|"36082547"
"PRSE2"|"Prunus serotina"|"black cherry"|"21292003"|"36082548"
"JUNI"|"Juglans nigra"|"black walnut"|"21292003"|"36082549"
"FRAM2"|"Fraxinus americana"|"white ash"|"21292003"|"36082550"
"CAAL27"|"Carya alba"|"mockernut hickory"|"21292003"|"36082551"
"MORU2"|"Morus rubra"|"red mulberry"|"21292003"|"36082552"
"QUSH"|"Quercus shumardii"|"Shumard's oak"|"21292003"|"36082553"
"JUVI"|"Juniperus virginiana"|"eastern redcedar"|"21292003"|"36082554"
"CECA4"|"Cercis canadensis"|"eastern redbud"|"21292003"|"36082555"
"COFL2"|"Cornus florida"|"flowering dogwood"|"21292003"|"36082556"
"FAGR"|"Fagus grandifolia"|"American beech"|"21292003"|"36082557"
"DIVI5"|"Diospyros virginiana"|"persimmon"|"21292003"|"36082558"
"NYSY"|"Nyssa sylvatica"|"blackgum"|"21292003"|"36082559"
"QUVE"|"Quercus velutina"|"black oak"|"21292003"|"36082560"
"QUAL"|"Quercus alba"|"white oak"|"21292003"|"36082561"
"QUCO2"|"Quercus coccinea"|"scarlet oak"|"21292003"|"36082562"
"TIAM"|"Tilia americana"|"American basswood"|"21292003"|"36082563"
"QURU"|"Quercus rubra"|"northern red oak"|"21292003"|"36082564"
"LITU"|"Liriodendron tulipifera"|"tuliptree"|"21292003"|"36082565"
"CAOV2"|"Carya ovata"|"shagbark hickory"|"21292004"|"36082566"
"CACO15"|"Carya cordiformis"|"bitternut hickory"|"21292004"|"36082567"
"CAGL8"|"Carya glabra"|"pignut hickory"|"21292004"|"36082568"
"AMAR3"|"Amelanchier arborea"|"common serviceberry"|"21292004"|"36082569"
"CATE9"|"Carya texana"|"black hickory"|"21292004"|"36082570"
"CRCR2"|"Crataegus crus-galli"|"cockspur hawthorn"|"21292004"|"36082571"
"FRAM2"|"Fraxinus americana"|"white ash"|"21292004"|"36082572"
"CAAL27"|"Carya alba"|"mockernut hickory"|"21292004"|"36082573"
"JUVI"|"Juniperus virginiana"|"eastern redcedar"|"21292004"|"36082574"
"QUFA"|"Quercus falcata"|"southern red oak"|"21292004"|"36082575"
"COFL2"|"Cornus florida"|"flowering dogwood"|"21292004"|"36082576"
"QURU"|"Quercus rubra"|"northern red oak"|"21292004"|"36082577"
"DIVI5"|"Diospyros virginiana"|"persimmon"|"21292004"|"36082578"
"QUIM"|"Quercus imbricaria"|"Shingle oak"|"21292004"|"36082579"
"QUVE"|"Quercus velutina"|"black oak"|"21292004"|"36082580"
"SAAL5"|"Sassafras albidum"|"sassafras"|"21292004"|"36082581"
"NYSY"|"Nyssa sylvatica"|"blackgum"|"21292004"|"36082582"
"QUMA3"|"Quercus marilandica"|"blackjack oak"|"21292004"|"36082583"
"UNKNOWN"|"unknown scientific name"|"chinkapin oak"|"21292004"|"36082584"
"QUST"|"Quercus stellata"|"post oak"|"21292004"|"36082585"
"QUCO2"|"Quercus coccinea"|"scarlet oak"|"21292004"|"36082586"
"CATE9"|"Carya texana"|"black hickory"|"21292005"|"36082587"
"QUFA"|"Quercus falcata"|"southern red oak"|"21292005"|"36082588"
"CAGL8"|"Carya glabra"|"pignut hickory"|"21292005"|"36082589"
"AMAR3"|"Amelanchier arborea"|"common serviceberry"|"21292005"|"36082590"
"CAOV2"|"Carya ovata"|"shagbark hickory"|"21292005"|"36082591"
"CACO15"|"Carya cordiformis"|"bitternut hickory"|"21292005"|"36082592"
"DIVI5"|"Diospyros virginiana"|"persimmon"|"21292005"|"36082593"
"QURU"|"Quercus rubra"|"northern red oak"|"21292005"|"36082594"
"FRAM2"|"Fraxinus americana"|"white ash"|"21292005"|"36082595"
"QUIM"|"Quercus imbricaria"|"Shingle oak"|"21292005"|"36082596"
"PIEC2"|"Pinus echinata"|"shortleaf pine"|"21292005"|"36082597"
"NYSY"|"Nyssa sylvatica"|"blackgum"|"21292005"|"36082598"
"COFL2"|"Cornus florida"|"flowering dogwood"|"21292005"|"36082599"
"CRCR2"|"Crataegus crus-galli"|"cockspur hawthorn"|"21292005"|"36082600"
"JUVI"|"Juniperus virginiana"|"eastern redcedar"|"21292005"|"36082601"
"SAAL5"|"Sassafras albidum"|"sassafras"|"21292005"|"36082602"
"QUVE"|"Quercus velutina"|"black oak"|"21292005"|"36082603"
"UNKNOWN"|"unknown scientific name"|"chinkapin oak"|"21292005"|"36082604"
"QUST"|"Quercus stellata"|"post oak"|"21292005"|"36082605"
"QUMA3"|"Quercus marilandica"|"blackjack oak"|"21292005"|"36082606"
"CAAL27"|"Carya alba"|"mockernut hickory"|"21292005"|"36082607"
"QUCO2"|"Quercus coccinea"|"scarlet oak"|"21292005"|"36082608"
"CAOV2"|"Carya ovata"|"shagbark hickory"|"21292006"|"36082609"
"CACO15"|"Carya cordiformis"|"bitternut hickory"|"21292006"|"36082610"
"CAGL8"|"Carya glabra"|"pignut hickory"|"21292006"|"36082611"
"AMAR3"|"Amelanchier arborea"|"common serviceberry"|"21292006"|"36082612"
"CATE9"|"Carya texana"|"black hickory"|"21292006"|"36082613"
"QUFA"|"Quercus falcata"|"southern red oak"|"21292006"|"36082614"
"JUVI"|"Juniperus virginiana"|"eastern redcedar"|"21292006"|"36082615"
"CAAL27"|"Carya alba"|"mockernut hickory"|"21292006"|"36082616"
"COFL2"|"Cornus florida"|"flowering dogwood"|"21292006"|"36082617"
"QUIM"|"Quercus imbricaria"|"Shingle oak"|"21292006"|"36082618"
"DIVI5"|"Diospyros virginiana"|"persimmon"|"21292006"|"36082619"
"NYSY"|"Nyssa sylvatica"|"blackgum"|"21292006"|"36082620"
"FRAM2"|"Fraxinus americana"|"white ash"|"21292006"|"36082621"
"CRCR2"|"Crataegus crus-galli"|"cockspur hawthorn"|"21292006"|"36082622"
"QUVE"|"Quercus velutina"|"black oak"|"21292006"|"36082623"
"QURU"|"Quercus rubra"|"northern red oak"|"21292006"|"36082624"
"PIEC2"|"Pinus echinata"|"shortleaf pine"|"21292006"|"36082625"
"QUST"|"Quercus stellata"|"post oak"|"21292006"|"36082626"
"SAAL5"|"Sassafras albidum"|"sassafras"|"21292006"|"36082627"
"QUCO2"|"Quercus coccinea"|"scarlet oak"|"21292006"|"36082628"
"QUMA3"|"Quercus marilandica"|"blackjack oak"|"21292006"|"36082629"
"UNKNOWN"|"unknown scientific name"|"chinkapin oak"|"21292006"|"36082630"
"CAOV2"|"Carya ovata"|"shagbark hickory"|"21292007"|"36082631"
"CACO15"|"Carya cordiformis"|"bitternut hickory"|"21292007"|"36082632"
"CAGL8"|"Carya glabra"|"pignut hickory"|"21292007"|"36082633"
"AMAR3"|"Amelanchier arborea"|"common serviceberry"|"21292007"|"36082634"
"CATE9"|"Carya texana"|"black hickory"|"21292007"|"36082635"
"CRCR2"|"Crataegus crus-galli"|"cockspur hawthorn"|"21292007"|"36082636"
"FRAM2"|"Fraxinus americana"|"white ash"|"21292007"|"36082637"
"CAAL27"|"Carya alba"|"mockernut hickory"|"21292007"|"36082638"
"JUVI"|"Juniperus virginiana"|"eastern redcedar"|"21292007"|"36082639"
"QUFA"|"Quercus falcata"|"southern red oak"|"21292007"|"36082640"
"COFL2"|"Cornus florida"|"flowering dogwood"|"21292007"|"36082641"
"QURU"|"Quercus rubra"|"northern red oak"|"21292007"|"36082642"
"DIVI5"|"Diospyros virginiana"|"persimmon"|"21292007"|"36082643"
"QUIM"|"Quercus imbricaria"|"Shingle oak"|"21292007"|"36082644"
"QUVE"|"Quercus velutina"|"black oak"|"21292007"|"36082645"
"SAAL5"|"Sassafras albidum"|"sassafras"|"21292007"|"36082646"
"NYSY"|"Nyssa sylvatica"|"blackgum"|"21292007"|"36082647"
"QUMA3"|"Quercus marilandica"|"blackjack oak"|"21292007"|"36082648"
"UNKNOWN"|"unknown scientific name"|"chinkapin oak"|"21292007"|"36082649"
"QUST"|"Quercus stellata"|"post oak"|"21292007"|"36082650"
"QUCO2"|"Quercus coccinea"|"scarlet oak"|"21292007"|"36082651"
"CATE9"|"Carya texana"|"black hickory"|"21292008"|"36082652"
"QUFA"|"Quercus falcata"|"southern red oak"|"21292008"|"36082653"
"CAGL8"|"Carya glabra"|"pignut hickory"|"21292008"|"36082654"
"AMAR3"|"Amelanchier arborea"|"common serviceberry"|"21292008"|"36082655"
"CAOV2"|"Carya ovata"|"shagbark hickory"|"21292008"|"36082656"
"CACO15"|"Carya cordiformis"|"bitternut hickory"|"21292008"|"36082657"
"DIVI5"|"Diospyros virginiana"|"persimmon"|"21292008"|"36082658"
"QURU"|"Quercus rubra"|"northern red oak"|"21292008"|"36082659"
"FRAM2"|"Fraxinus americana"|"white ash"|"21292008"|"36082660"
"QUIM"|"Quercus imbricaria"|"Shingle oak"|"21292008"|"36082661"
"PIEC2"|"Pinus echinata"|"shortleaf pine"|"21292008"|"36082662"
"NYSY"|"Nyssa sylvatica"|"blackgum"|"21292008"|"36082663"
"COFL2"|"Cornus florida"|"flowering dogwood"|"21292008"|"36082664"
"CRCR2"|"Crataegus crus-galli"|"cockspur hawthorn"|"21292008"|"36082665"
"JUVI"|"Juniperus virginiana"|"eastern redcedar"|"21292008"|"36082666"
"SAAL5"|"Sassafras albidum"|"sassafras"|"21292008"|"36082667"
"QUVE"|"Quercus velutina"|"black oak"|"21292008"|"36082668"
"UNKNOWN"|"unknown scientific name"|"chinkapin oak"|"21292008"|"36082669"
"QUST"|"Quercus stellata"|"post oak"|"21292008"|"36082670"
"QUMA3"|"Quercus marilandica"|"blackjack oak"|"21292008"|"36082671"
"CAAL27"|"Carya alba"|"mockernut hickory"|"21292008"|"36082672"
"QUCO2"|"Quercus coccinea"|"scarlet oak"|"21292008"|"36082673"
"CATE9"|"Carya texana"|"black hickory"|"21292009"|"36082674"
"CACO15"|"Carya cordiformis"|"bitternut hickory"|"21292009"|"36082675"
"COFL2"|"Cornus florida"|"flowering dogwood"|"21292009"|"36082676"
"AMAR3"|"Amelanchier arborea"|"common serviceberry"|"21292009"|"36082677"
"CAOV2"|"Carya ovata"|"shagbark hickory"|"21292009"|"36082678"
"CRCR2"|"Crataegus crus-galli"|"cockspur hawthorn"|"21292009"|"36082679"
"PIEC2"|"Pinus echinata"|"shortleaf pine"|"21292009"|"36082680"
"NYSY"|"Nyssa sylvatica"|"blackgum"|"21292009"|"36082681"
"CAGL8"|"Carya glabra"|"pignut hickory"|"21292009"|"36082682"
"QUFA"|"Quercus falcata"|"southern red oak"|"21292009"|"36082683"
"DIVI5"|"Diospyros virginiana"|"persimmon"|"21292009"|"36082684"
"CAAL27"|"Carya alba"|"mockernut hickory"|"21292009"|"36082685"
"FRAM2"|"Fraxinus americana"|"white ash"|"21292009"|"36082686"
"QUIM"|"Quercus imbricaria"|"Shingle oak"|"21292009"|"36082687"
"JUVI"|"Juniperus virginiana"|"eastern redcedar"|"21292009"|"36082688"
"UNKNOWN"|"unknown scientific name"|"chinkapin oak"|"21292009"|"36082689"
"QUVE"|"Quercus velutina"|"black oak"|"21292009"|"36082690"
"QURU"|"Quercus rubra"|"northern red oak"|"21292009"|"36082691"
"SAAL5"|"Sassafras albidum"|"sassafras"|"21292009"|"36082692"
"QUCO2"|"Quercus coccinea"|"scarlet oak"|"21292009"|"36082693"
"QUMA3"|"Quercus marilandica"|"blackjack oak"|"21292009"|"36082694"
"QUST"|"Quercus stellata"|"post oak"|"21292009"|"36082695"
"CAOV2"|"Carya ovata"|"shagbark hickory"|"21292011"|"36082696"
"CACO15"|"Carya cordiformis"|"bitternut hickory"|"21292011"|"36082697"
"CAGL8"|"Carya glabra"|"pignut hickory"|"21292011"|"36082698"
"AMAR3"|"Amelanchier arborea"|"common serviceberry"|"21292011"|"36082699"
"CATE9"|"Carya texana"|"black hickory"|"21292011"|"36082700"
"QUFA"|"Quercus falcata"|"southern red oak"|"21292011"|"36082701"
"DIVI5"|"Diospyros virginiana"|"persimmon"|"21292011"|"36082702"
"CAAL27"|"Carya alba"|"mockernut hickory"|"21292011"|"36082703"
"FRAM2"|"Fraxinus americana"|"white ash"|"21292011"|"36082704"
"QUIM"|"Quercus imbricaria"|"Shingle oak"|"21292011"|"36082705"
"JUVI"|"Juniperus virginiana"|"eastern redcedar"|"21292011"|"36082706"
"NYSY"|"Nyssa sylvatica"|"blackgum"|"21292011"|"36082707"
"COFL2"|"Cornus florida"|"flowering dogwood"|"21292011"|"36082708"
"CRCR2"|"Crataegus crus-galli"|"cockspur hawthorn"|"21292011"|"36082709"
"QUVE"|"Quercus velutina"|"black oak"|"21292011"|"36082710"
"QUMA3"|"Quercus marilandica"|"blackjack oak"|"21292011"|"36082711"
"PIEC2"|"Pinus echinata"|"shortleaf pine"|"21292011"|"36082712"
"UNKNOWN"|"unknown scientific name"|"chinkapin oak"|"21292011"|"36082713"
"QURU"|"Quercus rubra"|"northern red oak"|"21292011"|"36082714"
"QUST"|"Quercus stellata"|"post oak"|"21292011"|"36082715"
"SAAL5"|"Sassafras albidum"|"sassafras"|"21292011"|"36082716"
"QUCO2"|"Quercus coccinea"|"scarlet oak"|"21292011"|"36082717"
"PIEC2"|"Pinus echinata"|"shortleaf pine"|"21292012"|"36082718"
"QUAL"|"Quercus alba"|"white oak"|"21292012"|"36082719"
"QUVE"|"Quercus velutina"|"black oak"|"21292012"|"36082720"
"JUNI"|"Juglans nigra"|"black walnut"|"21292013"|"36082721"
"MORU2"|"Morus rubra"|"red mulberry"|"21292013"|"36082722"
"QUAL"|"Quercus alba"|"white oak"|"21292013"|"36082723"
"QUVE"|"Quercus velutina"|"black oak"|"21292013"|"36082724"
"CACO15"|"Carya cordiformis"|"bitternut hickory"|"21292013"|"36082725"
"PRSE2"|"Prunus serotina"|"black cherry"|"21292013"|"36082726"
"CAAL27"|"Carya alba"|"mockernut hickory"|"21292013"|"36082727"
"COFL2"|"Cornus florida"|"flowering dogwood"|"21292013"|"36082728"
"QUSH"|"Quercus shumardii"|"Shumard's oak"|"21292013"|"36082729"
"CAOV2"|"Carya ovata"|"shagbark hickory"|"21292013"|"36082730"
"TIAM"|"Tilia americana"|"American basswood"|"21292013"|"36082731"
"FRAM2"|"Fraxinus americana"|"white ash"|"21292013"|"36082732"
"NYSY"|"Nyssa sylvatica"|"blackgum"|"21292013"|"36082733"
"DIVI5"|"Diospyros virginiana"|"persimmon"|"21292013"|"36082734"
"AMAR3"|"Amelanchier arborea"|"common serviceberry"|"21292013"|"36082735"
"JUVI"|"Juniperus virginiana"|"eastern redcedar"|"21292013"|"36082736"
"FAGR"|"Fagus grandifolia"|"American beech"|"21292013"|"36082737"
"ASTR"|"Asimina triloba"|"pawpaw"|"21292013"|"36082738"
"CECA4"|"Cercis canadensis"|"eastern redbud"|"21292013"|"36082739"
"QUCO2"|"Quercus coccinea"|"scarlet oak"|"21292013"|"36082740"
"QURU"|"Quercus rubra"|"northern red oak"|"21292013"|"36082741"
"LITU"|"Liriodendron tulipifera"|"tuliptree"|"21292013"|"36082742"
"CAOV2"|"Carya ovata"|"shagbark hickory"|"21292014"|"36082743"
"CACO15"|"Carya cordiformis"|"bitternut hickory"|"21292014"|"36082744"
"CAGL8"|"Carya glabra"|"pignut hickory"|"21292014"|"36082745"
"AMAR3"|"Amelanchier arborea"|"common serviceberry"|"21292014"|"36082746"
"CATE9"|"Carya texana"|"black hickory"|"21292014"|"36082747"
"QUFA"|"Quercus falcata"|"southern red oak"|"21292014"|"36082748"
"DIVI5"|"Diospyros virginiana"|"persimmon"|"21292014"|"36082749"
"CAAL27"|"Carya alba"|"mockernut hickory"|"21292014"|"36082750"
"FRAM2"|"Fraxinus americana"|"white ash"|"21292014"|"36082751"
"CRCR2"|"Crataegus crus-galli"|"cockspur hawthorn"|"21292014"|"36082752"
"JUVI"|"Juniperus virginiana"|"eastern redcedar"|"21292014"|"36082753"
"NYSY"|"Nyssa sylvatica"|"blackgum"|"21292014"|"36082754"
"COFL2"|"Cornus florida"|"flowering dogwood"|"21292014"|"36082755"
"QUIM"|"Quercus imbricaria"|"Shingle oak"|"21292014"|"36082756"
"QUVE"|"Quercus velutina"|"black oak"|"21292014"|"36082757"
"QUMA3"|"Quercus marilandica"|"blackjack oak"|"21292014"|"36082758"
"PIEC2"|"Pinus echinata"|"shortleaf pine"|"21292014"|"36082759"
"UNKNOWN"|"unknown scientific name"|"chinkapin oak"|"21292014"|"36082760"
"QURU"|"Quercus rubra"|"northern red oak"|"21292014"|"36082761"
"QUST"|"Quercus stellata"|"post oak"|"21292014"|"36082762"
"SAAL5"|"Sassafras albidum"|"sassafras"|"21292014"|"36082763"
"QUCO2"|"Quercus coccinea"|"scarlet oak"|"21292014"|"36082764"
"CAOV2"|"Carya ovata"|"shagbark hickory"|"21292015"|"36082765"
"CACO15"|"Carya cordiformis"|"bitternut hickory"|"21292015"|"36082766"
"CAGL8"|"Carya glabra"|"pignut hickory"|"21292015"|"36082767"
"AMAR3"|"Amelanchier arborea"|"common serviceberry"|"21292015"|"36082768"
"CATE9"|"Carya texana"|"black hickory"|"21292015"|"36082769"
"QUFA"|"Quercus falcata"|"southern red oak"|"21292015"|"36082770"
"DIVI5"|"Diospyros virginiana"|"persimmon"|"21292015"|"36082771"
"CAAL27"|"Carya alba"|"mockernut hickory"|"21292015"|"36082772"
"FRAM2"|"Fraxinus americana"|"white ash"|"21292015"|"36082773"
"QUIM"|"Quercus imbricaria"|"Shingle oak"|"21292015"|"36082774"
"JUVI"|"Juniperus virginiana"|"eastern redcedar"|"21292015"|"36082775"
"NYSY"|"Nyssa sylvatica"|"blackgum"|"21292015"|"36082776"
"COFL2"|"Cornus florida"|"flowering dogwood"|"21292015"|"36082777"
"CRCR2"|"Crataegus crus-galli"|"cockspur hawthorn"|"21292015"|"36082778"
"QUVE"|"Quercus velutina"|"black oak"|"21292015"|"36082779"
"QUMA3"|"Quercus marilandica"|"blackjack oak"|"21292015"|"36082780"
"PIEC2"|"Pinus echinata"|"shortleaf pine"|"21292015"|"36082781"
"UNKNOWN"|"unknown scientific name"|"chinkapin oak"|"21292015"|"36082782"
"QURU"|"Quercus rubra"|"northern red oak"|"21292015"|"36082783"
"QUST"|"Quercus stellata"|"post oak"|"21292015"|"36082784"
"SAAL5"|"Sassafras albidum"|"sassafras"|"21292015"|"36082785"
"QUCO2"|"Quercus coccinea"|"scarlet oak"|"21292015"|"36082786"
"CAOV2"|"Carya ovata"|"shagbark hickory"|"21292016"|"36082787"
"CACO15"|"Carya cordiformis"|"bitternut hickory"|"21292016"|"36082788"
"CAGL8"|"Carya glabra"|"pignut hickory"|"21292016"|"36082789"
"AMAR3"|"Amelanchier arborea"|"common serviceberry"|"21292016"|"36082790"
"CATE9"|"Carya texana"|"black hickory"|"21292016"|"36082791"
"QUFA"|"Quercus falcata"|"southern red oak"|"21292016"|"36082792"
"DIVI5"|"Diospyros virginiana"|"persimmon"|"21292016"|"36082793"
"CAAL27"|"Carya alba"|"mockernut hickory"|"21292016"|"36082794"
"FRAM2"|"Fraxinus americana"|"white ash"|"21292016"|"36082795"
"QUIM"|"Quercus imbricaria"|"Shingle oak"|"21292016"|"36082796"
"JUVI"|"Juniperus virginiana"|"eastern redcedar"|"21292016"|"36082797"
"NYSY"|"Nyssa sylvatica"|"blackgum"|"21292016"|"36082798"
"COFL2"|"Cornus florida"|"flowering dogwood"|"21292016"|"36082799"
"CRCR2"|"Crataegus crus-galli"|"cockspur hawthorn"|"21292016"|"36082800"
"QUVE"|"Quercus velutina"|"black oak"|"21292016"|"36082801"
"QUMA3"|"Quercus marilandica"|"blackjack oak"|"21292016"|"36082802"
"PIEC2"|"Pinus echinata"|"shortleaf pine"|"21292016"|"36082803"
"UNKNOWN"|"unknown scientific name"|"chinkapin oak"|"21292016"|"36082804"
"QURU"|"Quercus rubra"|"northern red oak"|"21292016"|"36082805"
"QUST"|"Quercus stellata"|"post oak"|"21292016"|"36082806"
"SAAL5"|"Sassafras albidum"|"sassafras"|"21292016"|"36082807"
"QUCO2"|"Quercus coccinea"|"scarlet oak"|"21292016"|"36082808"
"CAOV2"|"Carya ovata"|"shagbark hickory"|"21292017"|"36082809"
"CACO15"|"Carya cordiformis"|"bitternut hickory"|"21292017"|"36082810"
"CAGL8"|"Carya glabra"|"pignut hickory"|"21292017"|"36082811"
"AMAR3"|"Amelanchier arborea"|"common serviceberry"|"21292017"|"36082812"
"CATE9"|"Carya texana"|"black hickory"|"21292017"|"36082813"
"QUFA"|"Quercus falcata"|"southern red oak"|"21292017"|"36082814"
"JUVI"|"Juniperus virginiana"|"eastern redcedar"|"21292017"|"36082815"
"CAAL27"|"Carya alba"|"mockernut hickory"|"21292017"|"36082816"
"COFL2"|"Cornus florida"|"flowering dogwood"|"21292017"|"36082817"
"QUIM"|"Quercus imbricaria"|"Shingle oak"|"21292017"|"36082818"
"DIVI5"|"Diospyros virginiana"|"persimmon"|"21292017"|"36082819"
"NYSY"|"Nyssa sylvatica"|"blackgum"|"21292017"|"36082820"
"FRAM2"|"Fraxinus americana"|"white ash"|"21292017"|"36082821"
"CRCR2"|"Crataegus crus-galli"|"cockspur hawthorn"|"21292017"|"36082822"
"QUVE"|"Quercus velutina"|"black oak"|"21292017"|"36082823"
"QURU"|"Quercus rubra"|"northern red oak"|"21292017"|"36082824"
"PIEC2"|"Pinus echinata"|"shortleaf pine"|"21292017"|"36082825"
"QUST"|"Quercus stellata"|"post oak"|"21292017"|"36082826"
"SAAL5"|"Sassafras albidum"|"sassafras"|"21292017"|"36082827"
"QUCO2"|"Quercus coccinea"|"scarlet oak"|"21292017"|"36082828"
"QUMA3"|"Quercus marilandica"|"blackjack oak"|"21292017"|"36082829"
"UNKNOWN"|"unknown scientific name"|"chinkapin oak"|"21292017"|"36082830"
"CAOV2"|"Carya ovata"|"shagbark hickory"|"21292018"|"36082831"
"CACO15"|"Carya cordiformis"|"bitternut hickory"|"21292018"|"36082832"
"CAGL8"|"Carya glabra"|"pignut hickory"|"21292018"|"36082833"
"AMAR3"|"Amelanchier arborea"|"common serviceberry"|"21292018"|"36082834"
"CATE9"|"Carya texana"|"black hickory"|"21292018"|"36082835"
"QUFA"|"Quercus falcata"|"southern red oak"|"21292018"|"36082836"
"DIVI5"|"Diospyros virginiana"|"persimmon"|"21292018"|"36082837"
"CAAL27"|"Carya alba"|"mockernut hickory"|"21292018"|"36082838"
"FRAM2"|"Fraxinus americana"|"white ash"|"21292018"|"36082839"
"QUIM"|"Quercus imbricaria"|"Shingle oak"|"21292018"|"36082840"
"JUVI"|"Juniperus virginiana"|"eastern redcedar"|"21292018"|"36082841"
"NYSY"|"Nyssa sylvatica"|"blackgum"|"21292018"|"36082842"
"COFL2"|"Cornus florida"|"flowering dogwood"|"21292018"|"36082843"
"CRCR2"|"Crataegus crus-galli"|"cockspur hawthorn"|"21292018"|"36082844"
"QUVE"|"Quercus velutina"|"black oak"|"21292018"|"36082845"
"QUMA3"|"Quercus marilandica"|"blackjack oak"|"21292018"|"36082846"
"PIEC2"|"Pinus echinata"|"shortleaf pine"|"21292018"|"36082847"
"UNKNOWN"|"unknown scientific name"|"chinkapin oak"|"21292018"|"36082848"
"QURU"|"Quercus rubra"|"northern red oak"|"21292018"|"36082849"
"QUST"|"Quercus stellata"|"post oak"|"21292018"|"36082850"
"SAAL5"|"Sassafras albidum"|"sassafras"|"21292018"|"36082851"
"QUCO2"|"Quercus coccinea"|"scarlet oak"|"21292018"|"36082852"
"BENI"|"Betula nigra"|"river birch"|"21292021"|"36082853"
"CALA21"|"Carya laciniosa"|"shellbark hickory"|"21292021"|"36082854"
"CAIL2"|"Carya illinoinensis"|"pecan"|"21292021"|"36082855"
"CEOC"|"Celtis occidentalis"|"hackberry"|"21292021"|"36082856"
"FRPE"|"Fraxinus pennsylvanica"|"green ash"|"21292021"|"36082857"
"PLOC"|"Platanus occidentalis"|"American sycamore"|"21292021"|"36082858"
"CRVI2"|"Crataegus viridis"|"green hawthorn"|"21292021"|"36082859"
"PODE3"|"Populus deltoides"|"eastern cottonwood"|"21292021"|"36082860"
"QUPA5"|"Quercus pagoda"|"cherrybark oak"|"21292021"|"36082861"
"TADI2"|"Taxodium distichum"|"baldcypress"|"21292021"|"36082862"
"QUMA2"|"Quercus macrocarpa"|"bur oak"|"21292021"|"36082863"
"CALA21"|"Carya laciniosa"|"shellbark hickory"|"21292022"|"36082864"
"BENI"|"Betula nigra"|"river birch"|"21292022"|"36082865"
"CEOC"|"Celtis occidentalis"|"hackberry"|"21292022"|"36082866"
"CAIL2"|"Carya illinoinensis"|"pecan"|"21292022"|"36082867"
"PLOC"|"Platanus occidentalis"|"American sycamore"|"21292022"|"36082868"
"FRPE"|"Fraxinus pennsylvanica"|"green ash"|"21292022"|"36082869"
"PODE3"|"Populus deltoides"|"eastern cottonwood"|"21292022"|"36082870"
"CRVI2"|"Crataegus viridis"|"green hawthorn"|"21292022"|"36082871"
"TADI2"|"Taxodium distichum"|"baldcypress"|"21292022"|"36082872"
"QUPA5"|"Quercus pagoda"|"cherrybark oak"|"21292022"|"36082873"
"QUMA2"|"Quercus macrocarpa"|"bur oak"|"21292022"|"36082874"
"QUCO2"|"Quercus coccinea"|"scarlet oak"|"21292023"|"36082875"
"CAOV2"|"Carya ovata"|"shagbark hickory"|"21292023"|"36082876"
"CRCR2"|"Crataegus crus-galli"|"cockspur hawthorn"|"21292023"|"36082877"
"QUVE"|"Quercus velutina"|"black oak"|"21292023"|"36082878"
"QUMA3"|"Quercus marilandica"|"blackjack oak"|"21292023"|"36082879"
"CATE9"|"Carya texana"|"black hickory"|"21292023"|"36082880"
"CACO15"|"Carya cordiformis"|"bitternut hickory"|"21292023"|"36082881"
"DIVI5"|"Diospyros virginiana"|"persimmon"|"21292023"|"36082882"
"QUST"|"Quercus stellata"|"post oak"|"21292023"|"36082883"
"JUVI"|"Juniperus virginiana"|"eastern redcedar"|"21292023"|"36082884"
"QUFA"|"Quercus falcata"|"southern red oak"|"21292023"|"36082885"
"COFL2"|"Cornus florida"|"flowering dogwood"|"21292023"|"36082886"
"UNKNOWN"|"unknown scientific name"|"chinkapin oak"|"21292023"|"36082887"
"FRAM2"|"Fraxinus americana"|"white ash"|"21292023"|"36082888"
