||"Tread"||"32926381"|"12575470"
||"Tread"||"32926222"|"12575529"
|"Side Slope"|||"32926551"|"12575328"
|"Base Slope"|||"32926613"|"12575351"
|"Base Slope"|||"32926055"|"12575255"
|"Interfluve"|||"32926071"|"12575263"
||"Tread"||"32925956"|"12575217"
|"Side Slope"|||"32926256"|"12575275"
|"Side Slope"|||"32926561"|"12575333"
|"Interfluve"|||"32926405"|"12575482"
|"Base Slope"|||"32926509"|"12575590"
|"Crest"|||"32926762"|"12575575"
|"Base Slope"|||"32925967"|"12575201"
|"Side Slope"|||"32926625"|"12575533"
|"Base Slope"|||"32926635"|"12575538"
|"Crest"|||"32925993"|"12575219"
|"Base Slope"|||"32926603"|"12575346"
|"Crest"|||"32925949"|"12575215"
||"Tread"||"32926218"|"12575527"
|"Side Slope"|||"32926276"|"12575285"
|"Side Slope"|||"32926736"|"12575562"
|"Side Slope"|||"32926645"|"12575596"
|"Crest"|||"32926363"|"12575461"
|"Crest"|||"32926311"|"12575303"
|"Base Slope"|||"32926140"|"12575404"
|"Interfluve"|||"32926714"|"12575551"
|"Side Slope"|||"32926541"|"12575323"
||"Tread"||"32926045"|"12575250"
|||"Talf"|"32926103"|"12575381"
|"Crest"|||"32926403"|"12575481"
|"Interfluve"|||"32926593"|"12575445"
|"Side Slope"|||"32926529"|"12575317"
|||"Talf"|"32925941"|"12575189"
|"Side Slope"|||"32926300"|"12575297"
|"Side Slope"|||"32926244"|"12575269"
|||"Dip"|"32926309"|"12575302"
|"Interfluve"|||"32926455"|"12575484"
|||"Dip"|"32926519"|"12575312"
|"Base Slope"|||"32926361"|"12575505"
|"Side Slope"|||"32926298"|"12575296"
|"Side Slope"|||"32926489"|"12575433"
||"Tread"||"32926106"|"12575383"
|||"Dip"|"32926459"|"12575418"
|"Side Slope"|||"32926252"|"12575273"
|"Side Slope"|||"32926145"|"12575407"
|"Crest"|||"32926687"|"12575235"
||"Tread"||"32926191"|"12575363"
|"Side Slope"|||"32926021"|"12575370"
|"Base Slope"|||"32926349"|"12575499"
|"Side Slope"|||"32926708"|"12575548"
|"Crest"|||"32926286"|"12575290"
|"Base Slope"|||"32926125"|"12575395"
|"Crest"|||"32926423"|"12575514"
|"Crest"|||"32926677"|"12575230"
|||"Rise"|"32926411"|"12575508"
|"Crest"|||"32926740"|"12575564"
||"Tread"||"32926138"|"12575403"
||"Tread"||"32926230"|"12575455"
||"Tread"||"32926655"|"12575601"
|"Base Slope"|||"32926515"|"12575593"
|"Side Slope"|||"32926250"|"12575272"
|"Side Slope"|||"32926011"|"12575372"
|"Side Slope"|||"32926260"|"12575277"
|||"Talf"|"32926169"|"12575191"
||"Tread"||"32926031"|"12575243"
|||"Talf"|"32926117"|"12575390"
||"Tread"||"32926180"|"12575356"
|"Side Slope"|||"32926698"|"12575543"
|"Base Slope"|||"32926114"|"12575388"
|||"Dip"|"32926449"|"12575414"
|"Side Slope"|||"32926750"|"12575569"
|"Interfluve"|||"32926629"|"12575535"
|"Side Slope"|||"32926559"|"12575332"
|"Crest"|||"32926718"|"12575553"
|"Interfluve"|||"32926433"|"12575519"
||"Tread"||"32926633"|"12575537"
|"Side Slope"|||"32926681"|"12575232"
|"Side Slope"|||"32926427"|"12575516"
|"Crest"|||"32926401"|"12575480"
||"Tread"||"32926375"|"12575467"
|"Base Slope"|||"32925979"|"12575205"
|"Side Slope"|||"32926208"|"12575453"
|"Base Slope"|||"32926353"|"12575501"
|"Crest"|||"32926581"|"12575343"
|"Base Slope"|||"32926607"|"12575348"
|||"Talf"|"32925937"|"12575212"
|"Crest"|||"32926651"|"12575599"
|||"Talf"|"32926086"|"12575376"
||"Tread"||"32926156"|"12575438"
|"Base Slope"|||"32926075"|"12575265"
|||"Talf"|"32926167"|"12575193"
|"Side Slope"|||"32926533"|"12575319"
|"Base Slope"|||"32926537"|"12575321"
|"Interfluve"|||"32926051"|"12575253"
|||"Talf"|"32926327"|"12575488"
|"Crest"|||"32926730"|"12575559"
||"Tread"||"32926232"|"12575456"
|"Base Slope"|||"32926385"|"12575472"
|"Base Slope"|||"32926511"|"12575591"
|"Base Slope"|||"32926188"|"12575361"
||"Tread"||"32926637"|"12575539"
|"Crest"|||"32926084"|"12575375"
|||"Talf"|"32926441"|"12575523"
|"Side Slope"|||"32926770"|"12575579"
|"Side Slope"|||"32926282"|"12575288"
|||"Dip"|"32926415"|"12575510"
|"Side Slope"|||"32926659"|"12575603"
||"Tread"||"32926200"|"12575367"
|||"Dip"|"32926475"|"12575426"
|"Side Slope"|||"32926673"|"12575584"
|"Base Slope"|||"32926685"|"12575234"
||"Tread"||"32926290"|"12575292"
|"Interfluve"|||"32926728"|"12575558"
|"Base Slope"|||"32926053"|"12575254"
||"Tread"||"32926345"|"12575497"
|||"Dip"|"32926105"|"12575382"
|"Side Slope"|||"32926647"|"12575597"
|"Side Slope"|||"32926589"|"12575443"
|"Base Slope"|||"32926419"|"12575512"
|||"Talf"|"32926485"|"12575431"
|"Base Slope"|||"32926393"|"12575476"
|"Crest"|||"32926001"|"12575223"
|"Base Slope"|||"32926689"|"12575236"
|"Base Slope"|||"32926115"|"12575389"
|"Base Slope"|||"32926772"|"12575580"
||"Riser"||"32926437"|"12575521"
|"Side Slope"|||"32926663"|"12575605"
||"Riser"||"32926220"|"12575528"
||"Tread"||"32926371"|"12575465"
|"Side Slope"|||"32925988"|"12575211"
|||"Talf"|"32926323"|"12575310"
|"Side Slope"|||"32926669"|"12575582"
|"Base Slope"|||"32926611"|"12575350"
|||"Dip"|"32926147"|"12575411"
|||"Dip"|"32926127"|"12575396"
|"Side Slope"|||"32926621"|"12575531"
|"Crest"|||"32926748"|"12575568"
|"Base Slope"|||"32926463"|"12575420"
|"Side Slope"|||"32926585"|"12575441"
|"Crest"|||"32925959"|"12575218"
|||"Talf"|"32926178"|"12575355"
|||"Dip"|"32926137"|"12575402"
|"Base Slope"|||"32925999"|"12575222"
|"Crest"|||"32926397"|"12575478"
|"Side Slope"|||"32926563"|"12575334"
|"Side Slope"|||"32926264"|"12575279"
||"Riser"||"32926507"|"12575589"
|"Crest"|||"32926315"|"12575305"
||"Tread"||"32926505"|"12575588"
|"Interfluve"|||"32925951"|"12575374"
|||"Dip"|"32926325"|"12575487"
|"Base Slope"|||"32926389"|"12575474"
|"Crest"|||"32926009"|"12575206"
||"Tread"||"32926377"|"12575468"
|"Base Slope"|||"32926617"|"12575353"
|||"Talf"|"32925939"|"12575188"
||"Tread"||"32926216"|"12575526"
||"Tread"||"32926752"|"12575570"
||"Tread"||"32926183"|"12575358"
||"Tread"||"32926481"|"12575429"
|"Side Slope"|||"32926262"|"12575278"
|"Base Slope"|||"32926109"|"12575385"
|"Interfluve"|||"32926716"|"12575552"
||"Tread"||"32926473"|"12575425"
||"Tread"||"32926043"|"12575249"
|"Crest"|||"32926135"|"12575401"
||"Tread"||"32926072"|"12575410"
|"Side Slope"|||"32926742"|"12575565"
||"Tread"||"32926035"|"12575245"
||"Tread"||"32926768"|"12575578"
|"Side Slope"|||"32926619"|"12575530"
|"Side Slope"|||"32926523"|"12575314"
|||"Talf"|"32926238"|"12575266"
|"Base Slope"|||"32926461"|"12575419"
|"Base Slope"|||"32926399"|"12575479"
|"Interfluve"|||"32925961"|"12575198"
||"Tread"||"32926157"|"12575439"
|"Crest"|||"32926242"|"12575268"
|"Side Slope"|||"32926272"|"12575283"
|"Side Slope"|||"32926547"|"12575326"
|||"Talf"|"32926164"|"12575196"
|"Crest"|||"32926065"|"12575261"
||"Tread"||"32926639"|"12575540"
|"Crest"|||"32926694"|"12575541"
|"Interfluve"|||"32926599"|"12575448"
|||"Talf"|"32926098"|"12575380"
|"Side Slope"|||"32926013"|"12575373"
|"Interfluve"|||"32926597"|"12575447"
|"Crest"|||"32926305"|"12575300"
|||"Talf"|"32926161"|"12575440"
||"Tread"||"32926409"|"12575507"
||"Tread"||"32926190"|"12575362"
|"Side Slope"|||"32925977"|"12575228"
|||"Talf"|"32926172"|"12575459"
||"Tread"||"32926367"|"12575463"
||"Riser"||"32926451"|"12575415"
|"Base Slope"|||"32926525"|"12575315"
|"Side Slope"|||"32926294"|"12575294"
|"Side Slope"|||"32926641"|"12575594"
||"Tread"||"32926039"|"12575247"
|"Crest"|||"32926720"|"12575554"
|"Base Slope"|||"32926124"|"12575394"
|"Base Slope"|||"32926407"|"12575483"
|"Crest"|||"32926313"|"12575304"
||"Tread"||"32926453"|"12575416"
|"Side Slope"|||"32926738"|"12575563"
|"Crest"|||"32926764"|"12575576"
|"Interfluve"|||"32925947"|"12575214"
||"Tread"||"32926234"|"12575457"
|||"Dip"|"32926149"|"12575412"
|"Side Slope"|||"32926493"|"12575435"
|"Crest"|||"32926429"|"12575517"
|"Side Slope"|||"32925943"|"12575190"
|"Crest"|||"32926274"|"12575284"
|"Crest"|||"32926712"|"12575550"
|"Side Slope"|||"32926545"|"12575325"
|"Base Slope"|||"32926355"|"12575502"
|"Side Slope"|||"32926671"|"12575583"
|"Base Slope"|||"32926187"|"12575360"
|"Interfluve"|||"32925980"|"12575449"
||"Tread"||"32926503"|"12575587"
|"Side Slope"|||"32926535"|"12575320"
|"Base Slope"|||"32926337"|"12575493"
|"Interfluve"|||"32926431"|"12575518"
|"Nose Slope"|||"32926212"|"12575368"
|||"Talf"|"32926176"|"12575354"
|"Crest"|||"32926577"|"12575341"
|"Interfluve"|||"32925969"|"12575202"
||"Tread"||"32926128"|"12575397"
||"Tread"||"32926197"|"12575366"
|"Side Slope"|||"32926760"|"12575574"
|"Side Slope"|||"32926359"|"12575504"
|"Base Slope"|||"32926387"|"12575473"
|"Side Slope"|||"32926357"|"12575503"
|"Base Slope"|||"32926017"|"12575208"
|"Side Slope"|||"32926567"|"12575336"
||"Tread"||"32925954"|"12575408"
|"Base Slope"|||"32926202"|"12575450"
|"Side Slope"|||"32926661"|"12575604"
|"Base Slope"|||"32926471"|"12575424"
|"Interfluve"|||"32925965"|"12575200"
|"Side Slope"|||"32926555"|"12575330"
|"Base Slope"|||"32926587"|"12575442"
||"Tread"||"32926379"|"12575469"
|"Base Slope"|||"32926335"|"12575492"
|||"Dip"|"32926483"|"12575430"
|"Side Slope"|||"32926228"|"12575454"
|"Interfluve"|||"32926631"|"12575536"
|"Interfluve"|||"32926088"|"12575377"
|"Base Slope"|||"32926605"|"12575347"
|||"Talf"|"32926119"|"12575391"
|"Base Slope"|||"32925952"|"12575216"
|"Side Slope"|||"32926539"|"12575322"
|"Base Slope"|||"32926609"|"12575349"
|"Side Slope"|||"32926557"|"12575331"
|"Crest"|||"32926734"|"12575561"
|"Base Slope"|||"32926531"|"12575318"
|"Interfluve"|||"32926302"|"12575298"
|"Side Slope"|||"32926254"|"12575274"
|"Interfluve"|||"32926365"|"12575462"
|"Base Slope"|"Tread"||"32926692"|"12575238"
|"Interfluve"|||"32926182"|"12575357"
||"Tread"||"32925963"|"12575199"
|||"Dip"|"32926307"|"12575301"
|"Base Slope"|||"32926333"|"12575491"
|"Side Slope"|||"32925973"|"12575227"
|"Interfluve"|||"32926296"|"12575295"
|||"Dip"|"32926130"|"12575398"
|||"Talf"|"32926143"|"12575406"
|"Side Slope"|||"32926583"|"12575344"
|"Crest"|||"32926675"|"12575229"
|"Crest"|||"32925984"|"12575240"
|"Interfluve"|||"32926317"|"12575306"
|"Crest"|||"32926491"|"12575434"
|"Crest"|||"32926005"|"12575225"
|"Base Slope"|||"32926292"|"12575293"
|"Interfluve"|||"32926280"|"12575287"
|"Side Slope"|||"32926766"|"12575577"
||"Tread"||"32926657"|"12575602"
|"Crest"|||"32926487"|"12575432"
|"Crest"|||"32925995"|"12575220"
||"Tread"||"32926329"|"12575489"
|"Base Slope"|||"32926121"|"12575392"
|"Base Slope"|||"32926049"|"12575252"
|"Interfluve"|||"32926318"|"12575307"
|"Side Slope"|||"32926417"|"12575511"
|||"Dip"|"32926443"|"12575524"
|"Base Slope"|||"32926744"|"12575566"
|"Base Slope"|||"32926391"|"12575475"
|"Interfluve"|||"32926649"|"12575598"
|"Base Slope"|||"32926339"|"12575494"
|"Crest"|||"32926248"|"12575271"
||"Tread"||"32926195"|"12575365"
|||"Talf"|"32926224"|"12575485"
|"Crest"|||"32926683"|"12575233"
|"Interfluve"|||"32926756"|"12575572"
|"Base Slope"|||"32926513"|"12575592"
|||"Talf"|"32926206"|"12575452"
|"Side Slope"|||"32926270"|"12575282"
||"Tread"||"32926112"|"12575387"
|||"Talf"|"32926343"|"12575496"
|"Interfluve"|||"32926246"|"12575270"
|"Interfluve"|||"32926027"|"12575210"
|"Crest"|||"32926003"|"12575224"
|"Crest"|||"32926704"|"12575546"
||"Tread"||"32926131"|"12575399"
|"Interfluve"|||"32926321"|"12575309"
|"Base Slope"|||"32926465"|"12575421"
||"Tread"||"32926369"|"12575464"
|||"Dip"|"32926037"|"12575246"
|"Base Slope"|||"32926303"|"12575299"
|"Side Slope"|||"32926579"|"12575342"
||"Tread"||"32926153"|"12575458"
||"Tread"||"32925955"|"12575409"
|"Side Slope"|||"32926527"|"12575316"
||"Riser"||"32926501"|"12575586"
|"Base Slope"|||"32926691"|"12575237"
||"Tread"||"32926754"|"12575571"
|"Side Slope"|||"32926284"|"12575289"
|"Base Slope"|||"32926746"|"12575567"
|||"Dip"|"32926047"|"12575251"
|"Interfluve"|||"32926266"|"12575280"
|"Side Slope"|||"32926722"|"12575555"
|||"Talf"|"32926395"|"12575477"
|||"Talf"|"32926163"|"12575195"
|"Crest"|||"32926569"|"12575337"
|"Side Slope"|||"32926543"|"12575324"
|||"Talf"|"32926174"|"12575460"
|"Interfluve"|||"32926601"|"12575345"
|||"Talf"|"32926413"|"12575509"
|"Base Slope"|||"32926495"|"12575436"
|"Crest"|||"32926007"|"12575226"
||"Riser"||"32926702"|"12575545"
||"Tread"||"32926347"|"12575498"
||"Riser"||"32926439"|"12575522"
|"Side Slope"|||"32925975"|"12575204"
|"Side Slope"|||"32926565"|"12575335"
|"Interfluve"|||"32926078"|"12575259"
|"Crest"|||"32926078"|"12575260"
|||"Talf"|"32926090"|"12575378"
|"Side Slope"|||"32926553"|"12575329"
|"Base Slope"|||"32926469"|"12575423"
|||"Talf"|"32926226"|"12575486"
|"Base Slope"|||"32926141"|"12575405"
|"Base Slope"|||"32926288"|"12575291"
|"Base Slope"|||"32926421"|"12575513"
|"Crest"|||"32926653"|"12575600"
|"Side Slope"|||"32926679"|"12575231"
||"Tread"||"32926236"|"12575506"
|"Side Slope"|||"32926575"|"12575340"
|"Crest"|||"32926724"|"12575556"
|||"Talf"|"32926517"|"12575311"
|"Side Slope"|||"32926025"|"12575257"
|"Interfluve"|||"32926627"|"12575534"
|"Crest"|||"32926726"|"12575557"
|"Base Slope"|||"32926057"|"12575256"
|"Interfluve"|||"32926068"|"12575262"
