|"Side Slope"|||"36361244"|"14055886"
||"Tread"||"36361339"|"14055734"
|||"Dip"|"36361650"|"14055817"
||"Tread"||"36361085"|"14055853"
||"Tread"||"36361329"|"14055729"
||"Tread"||"36361536"|"14055773"
|"Side Slope"|||"36361096"|"14055644"
||"Tread"||"36361303"|"14055716"
||"Tread"||"36361402"|"14055761"
||"Tread"||"36361159"|"14055872"
|||"Talf"|"36361063"|"14055655"
||"Tread"||"36361307"|"14055718"
||"Tread"||"36361671"|"14055827"
||"Tread"||"36361694"|"14055922"
|"Base Slope"|||"36361196"|"14055686"
|"Base Slope"|||"36361475"|"14055879"
|"Side Slope"|||"36361233"|"14055699"
|||"Dip"|"36361118"|"14055664"
||"Tread"||"36361291"|"14055710"
||"Tread"||"36361164"|"14055867"
|||"Talf"|"36361100"|"14055653"
||"Tread"||"36361259"|"14055856"
||"Tread"||"36361544"|"14055777"
|"Base Slope"|||"36361496"|"14055900"
||"Tread"||"36361648"|"14055816"
|"Side Slope"|||"36361246"|"14055647"
||"Tread"||"36361710"|"14055930"
||"Tread"||"36361174"|"14055682"
||"Tread"||"36361684"|"14055918"
||"Tread"||"36361533"|"14055771"
||"Tread"||"36361673"|"14055828"
||"Tread"||"36361611"|"14055795"
|||"Talf"|"36361455"|"14055934"
|||"Dip"|"36361309"|"14055719"
||"Tread"||"36361507"|"14055906"
|||"Dip"|"36361449"|"14055843"
||"Tread"||"36361459"|"14055936"
|||"Dip"|"36361492"|"14055898"
||"Tread"||"36361068"|"14055657"
|||"Dip"|"36361287"|"14055708"
|"Base Slope"|||"36361132"|"14055670"
||"Tread"||"36361471"|"14055877"
||"Tread"||"36361529"|"14055768"
||"Tread"||"36361184"|"14055869"
||"Tread"||"36361736"|"14055887"
||"Tread"||"36361333"|"14055731"
|||"Dip"|"36361364"|"14055745"
||"Tread"||"36361666"|"14055825"
|||"Dip"|"36361396"|"14055758"
|"Interfluve"|||"36361080"|"14055639"
||"Tread"||"36361633"|"14055808"
||"Tread"||"36361226"|"14055696"
||"Tread"||"36361596"|"14055787"
|"Side Slope"|||"36361758"|"14055972"
||"Tread"||"36361372"|"14055749"
|||"Dip"|"36361445"|"14055849"
|||"Talf"|"36361101"|"14055659"
||"Tread"||"36361427"|"14055858"
||"Tread"||"36361585"|"14055781"
|"Side Slope"|||"36361762"|"14055974"
||"Tread"||"36361622"|"14055802"
|||"Dip"|"36361481"|"14055882"
||"Tread"||"36361239"|"14055851"
|||"Dip"|"36361311"|"14055720"
|||"Dip"|"36361289"|"14055709"
||"Tread"||"36361258"|"14055650"
||"Tread"||"36361331"|"14055730"
||"Tread"||"36361374"|"14055750"
||"Tread"||"36361618"|"14055799"
||"Tread"||"36361526"|"14055958"
|||"Talf"|"36361732"|"14055891"
||"Tread"||"36361204"|"14055835"
|||"Dip"|"36361362"|"14055744"
|||"Talf"|"36361733"|"14055893"
|"Interfluve"|||"36361134"|"14055671"
||"Tread"||"36361435"|"14055766"
||"Tread"||"36361581"|"14055779"
|||"Talf"|"36361629"|"14055806"
||"Tread"||"36361341"|"14055735"
|||"Talf"|"36361456"|"14055935"
|"Interfluve"|||"36361743"|"14055961"
||"Tread"||"36361640"|"14055812"
||"Tread"||"36361193"|"14055839"
||"Tread"||"36361121"|"14055852"
||"Tread"||"36361607"|"14055793"
||"Tread"||"36361680"|"14055916"
||"Tread"||"36361206"|"14055690"
||"Tread"||"36361279"|"14055704"
||"Tread"||"36361485"|"14055884"
||"Tread"||"36361500"|"14055902"
|"Crest"|||"36361248"|"14055648"
||"Tread"||"36361592"|"14055784"
||"Tread"||"36361426"|"14055830"
||"Tread"||"36361563"|"14055947"
||"Tread"||"36361566"|"14055945"
||"Tread"||"36361511"|"14055908"
||"Tread"||"36361110"|"14055661"
|||"Talf"|"36361071"|"14055636"
|||"Dip"|"36361165"|"14055679"
||"Tread"||"36361217"|"14055694"
||"Tread"||"36361603"|"14055791"
|||"Talf"|"36361088"|"14055642"
|"Interfluve"|||"36361123"|"14055666"
||"Tread"||"36361707"|"14055928"
||"Tread"||"36361394"|"14055757"
||"Tread"||"36361268"|"14055654"
|"Base Slope"|||"36361452"|"14055845"
||"Tread"||"36361655"|"14055820"
|"Interfluve"|||"36361754"|"14055970"
||"Tread"||"36361141"|"14055674"
||"Tread"||"36361659"|"14055822"
||"Tread"||"36361384"|"14055755"
|"Crest"|||"36361198"|"14055687"
|"Base Slope"|||"36361728"|"14055962"
|||"Dip"|"36361345"|"14055737"
||"Tread"||"36361319"|"14055724"
||"Tread"||"36361647"|"14055815"
|||"Rise"|"36361739"|"14055959"
|||"Talf"|"36361441"|"14055847"
|"Base Slope"|||"36361551"|"14055954"
||"Tread"||"36361301"|"14055715"
||"Tread"||"36361186"|"14055866"
||"Tread"||"36361238"|"14055695"
||"Tread"||"36361635"|"14055809"
||"Tread"||"36361624"|"14055803"
||"Tread"||"36361770"|"14055963"
|||"Talf"|"36361731"|"14055890"
||"Tread"||"36361430"|"14055874"
|"Interfluve"|||"36361772"|"14055964"
||"Tread"||"36361404"|"14055762"
|||"Dip"|"36361382"|"14055754"
||"Tread"||"36361752"|"14055969"
||"Tread"||"36361150"|"14055676"
||"Tread"||"36361176"|"14055837"
|"Side Slope"|||"36361098"|"14055658"
|||"Dip"|"36361657"|"14055821"
||"Tread"||"36361687"|"14055919"
||"Tread"||"36361171"|"14055681"
||"Tread"||"36361562"|"14055946"
||"Tread"||"36361227"|"14055855"
||"Tread"||"36361161"|"14055678"
|||"Dip"|"36361614"|"14055797"
||"Tread"||"36361678"|"14055915"
||"Tread"||"36361219"|"14055859"
||"Tread"||"36361356"|"14055741"
||"Tread"||"36361145"|"14055675"
||"Tread"||"36361224"|"14055645"
||"Tread"||"36361468"|"14055876"
||"Tread"||"36361540"|"14055775"
||"Tread"||"36361583"|"14055780"
||"Tread"||"36361542"|"14055776"
||"Tread"||"36361323"|"14055726"
||"Tread"||"36361531"|"14055769"
||"Tread"||"36361689"|"14055920"
||"Tread"||"36361275"|"14055702"
||"Tread"||"36361447"|"14055850"
||"Tread"||"36361187"|"14055684"
||"Tread"||"36361264"|"14055652"
|||"Dip"|"36361700"|"14055924"
|"Interfluve"|||"36361208"|"14055691"
||"Tread"||"36361113"|"14055662"
|||"Dip"|"36361573"|"14055941"
||"Tread"||"36361750"|"14055968"
|"Base Slope"|||"36361560"|"14055948"
||"Tread"||"36361519"|"14055912"
|||"Talf"|"36361250"|"14055863"
||"Tread"||"36361532"|"14055770"
||"Tread"||"36361076"|"14055638"
||"Tread"||"36361477"|"14055880"
||"Tread"||"36361349"|"14055739"
||"Tread"||"36361521"|"14055956"
||"Tread"||"36361654"|"14055819"
||"Tread"||"36361271"|"14055700"
||"Tread"||"36361168"|"14055680"
||"Tread"||"36361433"|"14055765"
||"Tread"||"36361205"|"14055836"
|"Base Slope"|||"36361490"|"14055897"
||"Tread"||"36361595"|"14055786"
|"Base Slope"|||"36361479"|"14055881"
||"Tread"||"36361094"|"14055871"
||"Tread"||"36361297"|"14055713"
||"Tread"||"36361386"|"14055756"
|"Base Slope"|||"36361571"|"14055942"
||"Tread"||"36361698"|"14055923"
||"Tread"||"36361256"|"14055875"
|||"Dip"|"36361708"|"14055929"
||"Tread"||"36361626"|"14055804"
||"Tread"||"36361293"|"14055711"
||"Tread"||"36361194"|"14055840"
|||"Talf"|"36361109"|"14055832"
||"Tread"||"36361360"|"14055743"
||"Tread"||"36361120"|"14055665"
|||"Talf"|"36361730"|"14055892"
||"Tread"||"36361645"|"14055814"
||"Tread"||"36361183"|"14055868"
||"Tread"||"36361501"|"14055903"
|"Interfluve"|||"36361131"|"14055831"
||"Tread"||"36361488"|"14055896"
||"Tread"||"36361637"|"14055810"
|"Side Slope"|||"36361212"|"14055693"
||"Tread"||"36361741"|"14055960"
||"Tread"||"36361720"|"14055933"
|"Base Slope"|||"36361138"|"14055673"
||"Tread"||"36361106"|"14055660"
||"Tread"||"36361705"|"14055927"
||"Tread"||"36361538"|"14055774"
||"Tread"||"36361283"|"14055706"
||"Tread"||"36361465"|"14055938"
|||"Talf"|"36361734"|"14055894"
||"Tread"||"36361222"|"14055862"
||"Tread"||"36361602"|"14055790"
||"Tread"||"36361370"|"14055748"
||"Tread"||"36361612"|"14055796"
||"Tread"||"36361565"|"14055944"
||"Tread"||"36361528"|"14055767"
|"Crest"|||"36361210"|"14055692"
||"Tread"||"36361549"|"14055955"
|||"Talf"|"36361553"|"14055952"
||"Tread"||"36361668"|"14055826"
||"Tread"||"36361601"|"14055789"
|"Crest"|||"36361127"|"14055668"
||"Tread"||"36361261"|"14055651"
|"Crest"|||"36361760"|"14055973"
||"Tread"||"36361190"|"14055861"
||"Tread"||"36361335"|"14055732"
||"Riser"||"36361575"|"14055940"
|"Base Slope"|||"36361517"|"14055911"
||"Tread"||"36361116"|"14055663"
|||"Talf"|"36361554"|"14055953"
||"Tread"||"36361252"|"14055864"
||"Tread"||"36361712"|"14055931"
||"Tread"||"36361398"|"14055759"
||"Tread"||"36361638"|"14055811"
|"Base Slope"|||"36361179"|"14055683"
||"Riser"||"36361285"|"14055707"
|"Side Slope"|||"36361200"|"14055688"
||"Tread"||"36361605"|"14055792"
||||"36361738"|"14055888"
||"Tread"||"36361664"|"14055824"
|||"Dip"|"36361295"|"14055712"
||"Tread"||"36361305"|"14055717"
|||"Dip"|"36361400"|"14055760"
||"Tread"||"36361443"|"14055848"
||"Tread"||"36361594"|"14055785"
||"Tread"||"36361086"|"14055854"
||"Tread"||"36361073"|"14055637"
|"Interfluve"|||"36361202"|"14055689"
|"Interfluve"|||"36361189"|"14055860"
||"Tread"||"36361675"|"14055829"
|"Side Slope"|||"36361764"|"14055975"
||"Tread"||"36361631"|"14055807"
|"Side Slope"|||"36361242"|"14055646"
||"Tread"||"36361253"|"14055649"
||"Tread"||"36361498"|"14055901"
||"Tread"||"36361587"|"14055782"
||"Tread"||"36361616"|"14055798"
||"Tread"||"36361450"|"14055844"
|||"Talf"|"36361231"|"14055698"
|||"Rise"|"36361431"|"14055764"
||"Tread"||"36361535"|"14055772"
||"Tread"||"36361368"|"14055747"
|||"Rise"|"36361579"|"14055778"
||"Tread"||"36361347"|"14055738"
||"Tread"||"36361327"|"14055728"
||"Tread"||"36361378"|"14055752"
||"Tread"||"36361716"|"14055932"
||"Tread"||"36361315"|"14055722"
|"Base Slope"|||"36361509"|"14055907"
||"Tread"||"36361191"|"14055685"
||"Tread"||"36361160"|"14055873"
||"Tread"||"36361337"|"14055733"
||"Tread"||"36361084"|"14055641"
||"Tread"||"36361487"|"14055885"
||"Tread"||"36361568"|"14055943"
|"Crest"|||"36361136"|"14055672"
||"Tread"||"36361513"|"14055909"
||"Tread"||"36361642"|"14055813"
