||"Tread"||"32878835"|"12559883"
||"Tread"||"32878593"|"12559827"
||"Tread"||"32878736"|"12559873"
||"Tread"||"32878920"|"12559925"
|||"Dip"|"32878541"|"12559807"
||"Tread"||"32878666"|"12559842"
||"Tread"||"32878758"|"12559881"
||"Tread"||"32878850"|"12559889"
||"Tread"||"32878571"|"12559822"
||"Tread"||"32878898"|"12559912"
||"Tread"||"32878654"|"12559952"
||"Tread"||"32878828"|"12559945"
||"Tread"||"32878971"|"12559982"
||"Tread"||"32878643"|"12559814"
|||"Dip"|"32878824"|"12559944"
|||"Dip"|"32878518"|"12559801"
|||"Dip"|"32878961"|"12559993"
|||"Dip"|"32878935"|"12559933"
||"Tread"||"32878664"|"12559841"
||"Tread"||"32878883"|"12559906"
||"Tread"||"32878581"|"12559825"
||"Tread"||"32878602"|"12559830"
||"Tread"||"32878560"|"12559818"
||"Tread"||"32878706"|"12559858"
||"Tread"||"32878732"|"12559871"
||"Tread"||"32878913"|"12559921"
|||"Talf"|"32878559"|"12559946"
||"Tread"||"32878710"|"12559860"
||"Tread"||"32878950"|"12559987"
|||"Dip"|"32878972"|"12559984"
||"Tread"||"32878549"|"12559977"
||"Tread"||"32878623"|"12559811"
||"Tread"||"32878644"|"12559970"
||"Tread"||"32878939"|"12559935"
||"Tread"||"32878550"|"12559978"
||"Tread"||"32878868"|"12559898"
|||"Dip"|"32878684"|"12559851"
||"Tread"||"32878976"|"12559999"
||"Tread"||"32878844"|"12559886"
||"Tread"||"32878728"|"12559869"
|||"Rise"|"32878833"|"12559882"
||"Tread"||"32878960"|"12559992"
|||"Rise"|"32878533"|"12559805"
||"Riser"||"32878588"|"12559826"
||"Tread"||"32878625"|"12559975"
|||"Dip"|"32878780"|"12559939"
|||"Dip"|"32878853"|"12559891"
||"Tread"||"32878832"|"12559981"
||"Tread"||"32878686"|"12559852"
||"Tread"||"32878566"|"12559820"
||"Tread"||"32878738"|"12559874"
||"Tread"||"32878908"|"12559918"
||"Tread"||"32878676"|"12559847"
||"Riser"||"32878658"|"12559838"
||"Tread"||"32878956"|"12559990"
||"Tread"||"32878967"|"12559996"
||"Tread"||"32878843"|"12559885"
||"Tread"||"32878864"|"12559896"
||"Tread"||"32878897"|"12559911"
||"Tread"||"32878958"|"12559991"
||"Tread"||"32878515"|"12559800"
||"Tread"||"32878674"|"12559846"
||"Tread"||"32878584"|"12559954"
||"Tread"||"32878563"|"12559819"
||"Tread"||"32878873"|"12559901"
||"Tread"||"32878906"|"12559916"
||"Tread"||"32878510"|"12559816"
|||"Dip"|"32878740"|"12559875"
||"Tread"||"32878927"|"12559929"
||"Tread"||"32878875"|"12559902"
|||"Dip"|"32878948"|"12559986"
||"Tread"||"32878595"|"12559976"
|||"Dip"|"32878716"|"12559863"
||"Tread"||"32878552"|"12559810"
||"Tread"||"32878969"|"12559997"
||"Tread"||"32878917"|"12559923"
|||"Dip"|"32878718"|"12559864"
||"Tread"||"32878548"|"12559809"
||"Tread"||"32878937"|"12559934"
||"Tread"||"32878694"|"12559856"
||"Tread"||"32878610"|"12559957"
|||"Dip"|"32878537"|"12559806"
|||"Dip"|"32878662"|"12559840"
||"Tread"||"32878696"|"12559950"
||"Tread"||"32878525"|"12559967"
||"Tread"||"32878599"|"12559829"
|||"Dip"|"32878545"|"12559808"
||"Tread"||"32878672"|"12559845"
|||"Dip"|"32878637"|"12559835"
|||"Dip"|"32878782"|"12559940"
||"Tread"||"32878856"|"12559892"
|||"Dip"|"32878576"|"12559824"
||"Tread"||"32878944"|"12559938"
||"Tread"||"32878907"|"12559917"
|||"Dip"|"32878808"|"12559942"
||"Tread"||"32878866"|"12559897"
||"Tread"||"32878556"|"12559963"
||"Tread"||"32878900"|"12559913"
||"Riser"||"32878650"|"12559968"
||"Tread"||"32878896"|"12559910"
||"Tread"||"32878933"|"12559932"
||"Tread"||"32878587"|"12559956"
|||"Dip"|"32878574"|"12559823"
|||"Dip"|"32878804"|"12559941"
|||"Rise"|"32878877"|"12559903"
|||"Dip"|"32878726"|"12559868"
||"Tread"||"32878851"|"12559890"
||"Tread"||"32878554"|"12559980"
||"Tread"||"32878678"|"12559848"
||"Tread"||"32878940"|"12559936"
||"Tread"||"32878617"|"12559833"
||"Tread"||"32878919"|"12559924"
||"Tread"||"32878708"|"12559859"
||"Tread"||"32878837"|"12559884"
||"Tread"||"32878752"|"12559878"
|||"Dip"|"32878682"|"12559850"
|||"Dip"|"32878734"|"12559872"
|||"Dip"|"32878596"|"12559828"
||"Tread"||"32878607"|"12559959"
||"Tread"||"32878523"|"12559803"
||"Tread"||"32878608"|"12559960"
||"Tread"||"32878629"|"12559813"
|||"Dip"|"32878730"|"12559870"
||"Tread"||"32878904"|"12559915"
||"Tread"||"32878513"|"12559817"
|||"Rise"|"32878870"|"12559899"
||"Tread"||"32878929"|"12559930"
||"Tread"||"32878925"|"12559928"
||"Tread"||"32878524"|"12559966"
||"Tread"||"32878697"|"12559857"
|||"Rise"|"32878639"|"12559836"
||"Tread"||"32878756"|"12559880"
||"Tread"||"32878863"|"12559895"
||"Tread"||"32878881"|"12559905"
||"Tread"||"32878586"|"12559955"
||"Tread"||"32878889"|"12559907"
||"Tread"||"32878670"|"12559844"
|||"Dip"|"32878915"|"12559922"
